sent_id,sys_name,sys_type,orig_sent,simp_sent,grammaticality,meaning,simplicity,structural_simplicity
36,SETrain2-Moses,Semantics+PBMT,"In architectural decoration Small pieces of colored and iridescent shell have been used to create mosaics and inlays, which have been used to decorate walls, furniture and boxes.","In architectural decoration Small pieces of colored and iridescent shell have been used to create mosaics and inlays, which have been used to decorate walls, furniture and boxes.",4.333333333,5,0,0
37,SETrain2-Moses,Semantics+PBMT,"The other incorporated cities on the Palos Verdes Peninsula include Rancho Palos Verdes, Rolling Hills Estates and Rolling Hills.","The other incorporated cities on the Palos Verdes Peninsula include Rancho Palos Verdes, Rolling Hills Estates and Rolling Hills.",4.666666667,5,0,0
38,SETrain2-Moses,Semantics+PBMT,"Fearing that Drek will destroy the galaxy, Clank asks Ratchet to help him find the famous superhero Captain Qwark, in an effort to stop Drek.","Fearing that Drek will destroy the galaxy, Clank asks Ratchet to help him find the famous superhero Captain Qwark, in an effort to stop Drek.",5,5,0,0
39,SETrain2-Moses,Semantics+PBMT,It is not actually a true louse.,It is not actually a true louse.,4.666666667,5,0,0
40,SETrain2-Moses,Semantics+PBMT,He advocates applying a user-centered design process in product development cycles and also works towards popularizing interaction design as a mainstream discipline.,He advocates applying a user-centered design process in product development cycles and also works towards popularizing interaction design as a mainstream discipline.,5,5,0,0
41,SETrain2-Moses,Semantics+PBMT,"It is theoretically possible that the other editors who may have reported you, and the administrator who blocked you, are part of a conspiracy against someone half a world away they've never met in person.","It is theoretically possible that the other editors who may have reported you, and the administrator who blocked you, are part of a conspiracy against someone half a world away they 've never met in person.",4.666666667,5,0,0
42,SETrain2-Moses,Semantics+PBMT,Working Group I: Assesses scientific aspects of the climate system and climate change.,Working Group I: assesses scientific aspects of the climate system and climate change.,4.666666667,5,0,0
43,SETrain2-Moses,Semantics+PBMT,"The island chain forms part of the Hebrides, separated from the Scottish mainland and from the Inner Hebrides by the stormy waters of the Minch, the Little Minch and the Sea of the Hebrides.","The island chain forms part of the Hebrides, separated from the Scottish mainland and from the Inner Hebrides by the stormy waters of the Minch, the Little Minch and the Sea of the Hebrides.",5,5,0,0
44,SETrain2-Moses,Semantics+PBMT,"Orton and his wife welcomed Alanna Marie Orton on July 12, 2008.","Orton and his wife welcomed Alanna Marie Orton on July 12, 2008.",5,5,0,0
45,SETrain2-Moses,Semantics+PBMT,"Formal minor planet designations are number-name combinations overseen by the Minor Planet Center, a branch of the IAU.","Formal minor planet designations are number-name combinations overseen by the Minor Planet Center, a branch of the IAU.",5,5,0,0
46,SETrain2-Moses,Semantics+PBMT,"By early on September 30, wind shear began to dramatically increase and a weakening trend began.","By early on September 30, wind shear began to dramatically increase and a weakening trend began.",4.666666667,5,0,0
47,SETrain2-Moses,Semantics+PBMT,Each entry has a datum (a nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum (a nugget of data) which is a copy of the datum in some backing store.,4.666666667,5,0,0
48,SETrain2-Moses,Semantics+PBMT,"As a result, although many mosques will not enforce violations, both men and women when attending a mosque must adhere to these guidelines.","As a result, although many mosques will not enforce violations, both men and women when attending a mosque must adhere to these guidelines.",4.666666667,5,0,0
49,SETrain2-Moses,Semantics+PBMT,"Mariel of Redwall is a fantasy novel by Brian Jacques, published in 1991.","Mariel of Redwall is a fantasy novel by Brian Jacques, published in 1991.",5,5,0,0
50,SETrain2-Moses,Semantics+PBMT,"Ryan Prosser (born 10 July, 1988) is a professional rugby union player for Bristol Rugby in the Guinness Premiership.","Ryan Prosser (born 10 July, 1988) is a professional rugby union player for Bristol Rugby in the Guinness Premiership.",5,5,0,0
51,SETrain2-Moses,Semantics+PBMT,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it consists of four reports, three of them from its working groups.",4.666666667,5,0,0
52,SETrain2-Moses,Semantics+PBMT,"Their granddaughter Hélène Langevin-Joliot is a professor of nuclear physics at the University of Paris, and their grandson Pierre Joliot, who was named after Pierre Curie, is a noted biochemist.","Their granddaughter Hélène Langevin-Joliot is a professor of nuclear physics at the University of Paris, and their grandson Pierre Joliot, who was named after Pierre Curie, is a noted biochemist.",5,5,0,0
53,SETrain2-Moses,Semantics+PBMT,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.","This stamp remained the standard letter stamp for the remainder of Victoria 's reign, and vast quantities were printed.",4.666666667,5,0,0
54,SETrain2-Moses,Semantics+PBMT,The International Fight League was an American mixed martial arts (MMA) promotion billed as the world's first MMA league.,The International Fight League was an American mixed martial arts (MMA) promotion billed as the World 's first MMA league.,5,5,0,0
55,SETrain2-Moses,Semantics+PBMT,"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.","Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.",4.666666667,5,0,0
56,SETrain2-Moses,Semantics+PBMT,"Aside from this, Cameron has often worked in Christian-themed productions, among them the post-Rapture films Left Behind: The Movie, Left Behind II: Tribulation Force, and Left Behind: World at War, in which he plays Cameron ""Buck"" Williams.","Aside from this, Cameron has often worked in Christianity-related movies, among them the post-Rapture films Left Behind: the Movie, Left Behind II: Tribulation Force, and Left Behind: World at War, in which he plays Cameron ""Buck"" Williams.",4,5,0.666666667,0
57,SETrain2-Moses,Semantics+PBMT,"This was the area east of the mouth of the Vistula River, later sometimes called ""Prussia proper"".","This was the area east of the mouth of the Vistula River, later sometimes called ""Prussia proper"".",5,5,0,0
58,SETrain2-Moses,Semantics+PBMT,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,4.666666667,5,0,0
59,SETrain2-Moses,Semantics+PBMT,"The story of Christmas is based on the biblical accounts given in the Gospel of Matthew, namely - and the Gospel of Luke, specifically -.","The story of Christmas is based on the biblical accounts given in the Gospel of Matthew, namely - and the Gospel of Luke, specifically -.",3.666666667,5,0,0
60,SETrain2-Moses,Semantics+PBMT,Weelkes was later to find himself in trouble with the Chichester Cathedral authorities for his heavy drinking and immoderate behaviour.,Weelkes was later to find himself in trouble with the Chichester Cathedral authorities for his heavy drinking and immoderate Behaviour.,4,5,0,0
61,SETrain2-Moses,Semantics+PBMT,"So far the 'celebrity' episodes have included Vic Reeves, Nancy Sorrell, Gaby Roslin, Scott Mills, Mark Chapman, Simon Gregson, Sue Cleaver, Carol Thatcher, Paul O'Grady and Lee Ryan.","So far the 'celebrity' episodes have included Vic Reeves, Nancy Sorrell, Gaby Roslin, Scott Mills, Mark Chapman, Simon Gregson, Sue Cleaver, Carol Thatcher, Paul O 'Grady and Lee Ryan.",5,5,0,0
62,SETrain2-Moses,Semantics+PBMT,"It was discovered by Stephen P. Synnott in images from the Voyager 1 space probe taken on March 5, 1979 while orbiting around Jupiter.","It was discovered by Stephen P. Synnott in images from the Voyager 1 space probe taken on March 5, 1979 while orbiting around Jupiter.",5,5,0,0
63,SETrain2-Moses,Semantics+PBMT,"Gomaespuma was a Spanish radio show, hosted by Juan Luis Cano and Guillermo Fesser.","Gomaespuma was a Spanish radio show, hosted by Juan Luis Cano and Guillermo Fesser.",5,5,0,0
64,SETrain2-Moses,Semantics+PBMT,"On 16 June 2009, the official release date of The Resistance was announced on the band's website.","On 16 June 2009, the official release date of The Resistance was announced on the band 's website.",5,5,0,0
65,SETrain2-Moses,Semantics+PBMT,He is also a member of another Jungiery boyband 183 Club.,He is also a member of another Jungiery boyband 183 Club.,4.333333333,5,0,0
66,SETrain2-Moses,Semantics+PBMT,"The Apostolic Tradition, attributed to the theologian Hippolytus, attests the singing of Hallel psalms with Alleluia as the refrain in early Christian agape feasts.","The Apostolic Tradition, attributed to the theologian Hippolytus, attests the singing of Hallel psalms with Alleluia as the refrain in early Christian agape feasts.",4.666666667,5,0,0
67,SETrain2-Moses,Semantics+PBMT,"In return, Rollo swore fealty to Charles, converted to Christianity, and undertook to defend the northern region of France against the incursions of other Viking groups.","In return, Rollo swore fealty to Charles, converted to Christianity, and undertook to defend the northern region of France against the incursions of other Viking groups.",5,5,0,0
68,SETrain2-Moses,Semantics+PBMT,It is derived from Voice of America (VoA) Special English.,It is derived from Voice of America (VoA) Special English.,4.333333333,5,0,0
69,SETrain2-Moses,Semantics+PBMT,"Disney received a full-size Oscar statuette and seven miniature ones, presented to him by 10-year-old child actress Shirley Temple.","Disney received a full-size Oscar statuette and seven miniature ones, presented to him by 10-year old child actress Shirley Temple.",5,5,0,0
70,SETrain2-Moses,Semantics+PBMT,It was the first asteroid to be discovered by a spacecraft.,It was the first asteroid to be discovered by a spacecraft.,5,5,0,0
1,SETrain2-Moses_LM,Semantics+PBMT,"One side of the armed conflicts is composed mainly of the Sudanese military and the Janjaweed, a Sudanese militia group recruited mostly from the Afro-Arab Abbala tribes of the northern Rizeigat region in Sudan.","One side of the armed conflicts is composed mainly of the Sudanese military and the Janjaweed, a Sudanese militia group recruited mostly from the Afro Arab Abbala tribes of the northern Rizeigat region in Sudan.",4.333333333,5,0,0
2,SETrain2-Moses_LM,Semantics+PBMT,"Jeddah is the principal gateway to Mecca, Islam's holiest city, which able-bodied Muslims are required to visit at least once in their lifetime.","Jeddah is the principal gateway to Mecca, Islam 's holiest city, which able Bodied Muslims are required to visit at least once in their lifetime.",4.666666667,5,0,0
